id,mentions_luxury,amenity_count,sentiment_score,neighborhood_vibe,cleanliness_mentioned
4046281,False,1,0.83,trendy,True
4586880,True,2,0.84,artsy,False
13246804,False,2,0.9,bustling_urban,False
16336497,False,7,0.88,trendy,True
19653866,False,3,0.68,artsy,True
12774249,False,4,0.84,artsy,False
1039813,False,3,0.89,artsy,False
10010250,False,3,0.59,artsy,False
3311412,True,5,0.99,bustling_urban,True
10748978,True,4,0.9,bustling_urban,False
19683912,True,7,0.76,bustling_urban,False
15553495,False,2,0.72,trendy,True
7725030,False,2,0.64,artsy,False
19720782,False,3,0.91,unknown,False
20636888,False,5,0.86,bustling_urban,True
19526414,True,6,0.79,bustling_urban,True
6003105,False,7,0.67,quiet_residential,True
19574233,False,4,0.75,unknown,False
4257889,False,1,0.61,family_friendly,False
13937620,False,2,0.96,family_friendly,False
20363099,False,5,0.86,artsy,True
17753121,False,3,0.99,quiet_residential,False
7972462,False,7,0.78,family_friendly,False
21426715,False,8,0.95,family_friendly,False
13239995,False,5,0.74,unknown,False
17682955,False,5,0.79,artsy,False
5200722,False,1,0.85,trendy,False
19594255,False,5,0.88,unknown,False
751904,False,4,0.99,trendy,True
7902089,False,5,0.85,upscale,True
181972,True,5,0.66,artsy,False
4347418,False,1,0.97,artsy,True
17450190,False,7,0.9,artsy,False
442636,False,1,0.77,quiet_residential,False
10608951,False,6,0.78,artsy,False
8782401,False,6,0.78,quiet_residential,True
4644828,False,3,0.87,trendy,True
19924621,False,4,0.83,artsy,False
731316,False,4,0.74,trendy,True
18722657,True,6,0.95,artsy,False
13490491,False,2,0.76,bustling_urban,False
12210323,False,7,0.95,unknown,False
1231273,True,16,0.84,bustling_urban,True
22797273,False,7,0.84,trendy,False
11549838,False,1,0.76,unknown,True
12538836,False,4,0.96,upscale,True
22411635,False,5,0.83,trendy,False
13748546,True,8,0.9,trendy,False
13169181,False,4,0.95,family_friendly,False
16205272,False,7,0.92,artsy,False
447766,False,6,0.83,unknown,False
9349949,False,5,0.89,artsy,True
8992894,True,4,0.89,artsy,False
5555405,True,15,0.95,trendy,False
21817187,False,1,0.88,artsy,False
15802947,False,1,0.74,upscale,False
21923722,False,5,0.88,trendy,False
1331960,True,10,0.7,artsy,True
16162933,False,3,0.97,unknown,False
21266924,False,9,0.83,unknown,False
12404734,False,4,0.99,trendy,True
2919062,False,4,0.93,bustling_urban,True
13309259,False,2,0.64,artsy,False
16731782,False,8,0.74,unknown,False
3220820,False,10,0.92,family_friendly,True
7034879,True,4,0.84,trendy,False
7252174,False,6,0.79,artsy,False
4720086,False,1,0.88,artsy,False
18819758,True,6,0.92,artsy,False
9699745,False,4,0.78,unknown,False
18750494,False,2,0.96,trendy,False
22143573,False,4,0.73,trendy,True
14263143,False,6,0.75,artsy,True
17039086,False,6,0.96,family_friendly,True
8254674,True,15,0.87,unknown,False
18198806,False,7,0.99,quiet_residential,True
14556661,False,1,0.84,artsy,False
20800988,True,6,0.9,unknown,True
21921707,False,4,0.43,artsy,False
17007737,False,3,0.36,artsy,False
20194342,False,5,0.46,bustling_urban,False
15095589,True,1,0.99,artsy,False
9769817,False,4,0.84,trendy,False
16255284,True,6,0.96,trendy,False
4662584,False,9,0.73,bustling_urban,False
19360803,False,3,0.89,unknown,False
15399008,True,4,0.71,family_friendly,False
8866715,False,5,0.64,trendy,False
22151092,False,2,0.73,unknown,False
18596194,False,4,0.82,quiet_residential,False
10174662,False,6,0.7,trendy,False
8848294,False,2,0.99,unknown,True
21771881,False,4,0.85,unknown,True
2247555,False,1,0.79,bustling_urban,True
17706988,False,5,0.99,unknown,False
21565682,False,1,0.98,trendy,False
3153603,False,2,0.62,artsy,True
13113181,True,6,0.83,family_friendly,False
17635051,False,1,0.63,artsy,True
21307055,False,3,0.78,family_friendly,False
11086888,False,7,0.69,artsy,True
20493398,False,5,0.77,artsy,True
21859466,True,8,0.99,family_friendly,False
16986251,True,10,0.78,trendy,False
3684375,False,4,0.99,artsy,True
22292914,False,5,0.69,quiet_residential,False
22105520,True,5,0.95,artsy,False
20029021,True,11,0.86,artsy,True
16507804,False,5,0.82,quiet_residential,False
6636906,False,2,0.99,family_friendly,True
3937223,False,7,0.71,artsy,False
19981394,True,3,0.67,upscale,False
2045727,False,1,0.84,artsy,False
193105,True,6,0.99,bustling_urban,False
19758007,False,1,0.8,artsy,True
22035333,False,5,0.79,bustling_urban,False
14756023,True,1,0.72,bustling_urban,False
8634024,False,4,0.73,trendy,True
1913441,True,14,0.93,upscale,False
10364566,True,5,0.8,artsy,False
13956326,False,7,0.9,trendy,False
4742102,False,6,0.99,unknown,False
6767047,False,2,0.7,artsy,False
4340161,True,11,0.86,trendy,False
1961937,False,4,0.96,artsy,True
21892922,False,2,0.98,artsy,True
14833971,False,4,0.99,artsy,False
20303322,False,1,0.95,quiet_residential,True
20786519,True,3,0.61,artsy,False
21752994,False,6,0.97,family_friendly,False
5241757,True,5,0.92,artsy,False
11892476,False,2,0.86,quiet_residential,True
15943342,False,1,0.98,family_friendly,False
15150200,False,1,0.88,artsy,False
18571803,True,11,0.55,artsy,False
22118011,False,11,0.99,trendy,False
18196265,False,2,0.69,upscale,False
15247747,False,2,0.89,artsy,False
22163995,False,2,0.8,bustling_urban,True
11634797,False,3,0.88,artsy,False
16454164,False,3,0.91,quiet_residential,False
21859065,False,6,0.97,trendy,False
17915565,False,5,0.94,family_friendly,True
12984386,False,4,0.82,artsy,True
3861943,False,1,0.79,bustling_urban,False
7698722,False,4,0.87,artsy,False
8972807,False,5,0.84,trendy,False
925730,False,1,0.84,bustling_urban,True
747029,False,1,0.75,trendy,False
19915939,True,3,0.99,unknown,False
3344918,False,17,0.85,artsy,False
15786428,True,9,0.87,unknown,False
12071153,False,8,0.58,artsy,False
4772987,False,2,0.93,quiet_residential,True
21013880,False,2,0.84,quiet_residential,False
8501038,False,2,0.91,trendy,True
20819958,True,9,0.59,artsy,False
10978135,False,3,0.9,bustling_urban,False
6391438,False,2,0.95,artsy,False
13562613,False,4,0.95,bustling_urban,False
19718103,False,12,0.66,trendy,False
1655027,False,3,0.8,trendy,False
1195198,False,3,0.8,artsy,False
3895289,True,4,0.84,trendy,False
1148978,False,1,0.98,quiet_residential,True
64107,False,5,0.71,artsy,False
19914433,False,5,0.85,artsy,True
16529413,False,3,0.76,trendy,False
18914750,False,2,0.78,unknown,False
20231480,False,3,0.86,unknown,False
17388171,False,4,0.73,upscale,False
1167314,False,1,0.89,trendy,True
18361399,False,4,0.89,artsy,True
16441446,False,2,0.78,artsy,False
12176339,False,3,0.89,family_friendly,False
14215652,True,2,0.8,trendy,False
16496476,False,15,0.8,artsy,True
5989289,False,6,0.99,artsy,False
4986926,False,6,0.87,artsy,False
20726546,False,3,0.82,artsy,True
14108671,False,5,0.91,trendy,True
10835801,True,15,0.94,trendy,False
23109162,False,3,0.8,trendy,False
6013186,False,11,0.86,artsy,False
8473327,True,1,0.65,bustling_urban,False
16412449,False,5,0.81,trendy,False
22159096,False,7,0.85,quiet_residential,True
21428231,False,2,0.9,trendy,False
9217460,False,3,0.75,artsy,True
20231046,False,6,0.87,quiet_residential,True
2608483,False,7,0.98,quiet_residential,False
6885805,False,2,0.9,trendy,False
10755640,False,3,0.92,unknown,True
4470166,False,9,0.76,trendy,False
7278762,True,9,0.89,unknown,False
21501268,False,4,0.57,quiet_residential,False
23450463,False,2,0.7,artsy,False
13265829,False,4,0.82,unknown,False
21340451,False,3,0.89,bustling_urban,False
9708577,False,14,0.62,unknown,False
20401541,True,17,0.87,trendy,True
15041647,False,2,0.8,unknown,True
3760158,False,6,0.82,trendy,False
7542840,False,4,0.74,quiet_residential,False
15164786,False,2,0.74,bustling_urban,False
62452,False,1,0.67,unknown,False
21526336,True,6,0.95,upscale,True
17333187,True,4,0.88,quiet_residential,False
13126399,True,6,0.79,upscale,False
7421462,False,9,0.7,bustling_urban,True
22032243,False,4,0.95,bustling_urban,False
13084004,False,2,0.82,quiet_residential,False
15008650,False,1,0.6,artsy,False
8184502,True,6,0.85,bustling_urban,False
17308567,False,2,0.64,artsy,True
21297804,True,9,0.99,bustling_urban,False
9631175,False,2,0.8,artsy,True
18708472,False,4,0.79,artsy,False
20598856,False,2,0.89,artsy,False
8553166,True,1,0.92,family_friendly,True
12773246,False,3,0.6,quiet_residential,False
10732341,False,7,0.79,upscale,False
18992110,False,2,0.82,trendy,False
17095035,False,3,0.94,quiet_residential,True
60056,False,7,0.91,bustling_urban,True
11547077,False,6,0.86,family_friendly,True
7082866,False,1,0.83,artsy,False
12736073,False,5,0.76,upscale,False
19890602,False,2,0.93,quiet_residential,False
1229496,False,5,0.6,unknown,False
17239212,False,5,0.91,unknown,False
13397922,False,2,0.93,trendy,False
10008615,True,8,0.84,artsy,False
14239534,False,4,0.99,trendy,True
15785565,False,8,0.99,artsy,False
15646114,False,5,0.79,artsy,False
438513,False,8,0.96,artsy,False
4576206,True,9,0.87,trendy,False
16374783,False,2,0.89,artsy,False
16205154,False,6,0.74,unknown,False
12757639,False,5,0.87,artsy,False
20796593,False,3,0.83,unknown,True
20960223,False,1,0.89,artsy,False
5649163,True,11,0.82,artsy,False
22205280,False,8,0.74,artsy,False
4402805,False,9,0.57,unknown,False
23425584,True,7,0.74,quiet_residential,False
8422085,False,2,0.89,artsy,False
16364810,True,6,0.89,trendy,False
1142338,False,6,0.92,quiet_residential,False
21324975,False,10,0.84,artsy,False
19227532,False,4,0.73,bustling_urban,False
19844843,False,4,0.74,quiet_residential,True
22746368,False,3,0.84,unknown,False
20476779,False,4,0.8,unknown,True
7309633,False,9,0.99,artsy,False
7557546,False,7,0.8,unknown,True
2128761,False,5,0.86,trendy,False
4667707,False,5,0.94,unknown,False
2576206,False,1,0.78,artsy,True
16506179,False,1,0.63,unknown,False
16676818,False,4,0.82,bustling_urban,False
22283652,True,7,0.86,trendy,True
8208285,True,2,0.86,trendy,False
10983494,False,8,0.82,unknown,False
20174127,False,4,0.9,upscale,True
19450906,False,3,0.99,trendy,False
17461043,False,2,0.76,quiet_residential,False
831725,False,6,0.99,trendy,True
13528632,False,5,0.63,bustling_urban,False
4209106,False,7,0.83,trendy,False
6043199,False,10,0.82,quiet_residential,False
4378951,True,6,0.64,artsy,False
16107664,False,7,0.96,trendy,False
10086307,False,2,0.87,artsy,False
10226626,False,3,0.74,quiet_residential,False
21450547,False,6,0.97,family_friendly,False
3376999,False,7,0.75,artsy,False
21538855,False,6,0.86,family_friendly,False
7749239,False,8,0.99,trendy,False
1290336,False,4,0.95,quiet_residential,False
241140,False,3,0.94,family_friendly,False
14883818,False,1,0.75,artsy,False
9675609,False,5,0.82,trendy,True
19591602,True,4,0.96,bustling_urban,False
470090,False,5,0.85,trendy,True
13393255,False,5,0.86,trendy,False
14381523,False,1,0.56,trendy,False
15409824,False,7,0.63,bustling_urban,False
8106619,False,4,0.97,unknown,True
21013416,False,5,0.87,trendy,False
9524033,False,2,0.83,artsy,True
6627931,False,8,0.86,quiet_residential,True
5946528,False,2,0.98,bustling_urban,False
10969743,False,3,0.96,upscale,False
10012551,False,3,0.87,trendy,False
16260117,False,5,0.81,family_friendly,False
9116126,True,1,0.98,family_friendly,True
10243895,False,5,0.83,family_friendly,False
8439145,False,4,0.8,bustling_urban,True
10102377,False,1,0.96,family_friendly,True
21171726,False,6,0.76,artsy,True
22303956,True,11,0.92,trendy,False
22361137,False,3,0.93,trendy,False
18402330,False,5,0.63,artsy,False
13292687,False,2,0.91,trendy,False
20053839,False,2,0.69,trendy,False
14077208,False,2,0.92,family_friendly,False
582372,False,8,0.99,quiet_residential,False
22203734,False,4,0.93,family_friendly,False
21159099,False,2,0.59,artsy,True
22009620,False,7,0.72,unknown,False
70279,False,8,0.88,unknown,False
4359219,True,9,0.87,artsy,False
10096773,True,5,0.67,trendy,False
18077040,False,6,0.8,artsy,False
18674146,False,6,0.92,artsy,False
17609541,False,3,0.89,family_friendly,True
5881122,False,2,0.99,trendy,False
5786059,False,11,0.94,quiet_residential,False
13802356,False,8,0.99,trendy,False
6071870,False,8,0.99,family_friendly,False
1987218,False,1,0.79,upscale,False
19609535,False,3,0.85,artsy,False
11871932,True,3,0.79,artsy,False
16687158,False,7,0.82,artsy,True
10017170,False,3,0.84,bustling_urban,False
21950290,False,6,0.99,artsy,True
9808151,True,10,0.99,bustling_urban,False
15106613,False,10,0.84,upscale,False
7216784,False,4,0.8,artsy,False
21899939,False,8,0.77,unknown,True
13709910,False,3,0.75,quiet_residential,False
15598202,False,5,0.9,trendy,True
12813068,False,3,0.8,artsy,True
6449703,False,3,0.7,artsy,True
7709582,False,6,0.99,artsy,True
15553484,False,1,0.84,trendy,True
21251832,False,2,0.89,quiet_residential,False
15562465,False,3,0.87,artsy,False
1407190,False,7,0.87,trendy,True
7224086,False,4,0.84,artsy,False
6750178,True,5,0.72,artsy,True
18361390,False,2,0.8,family_friendly,False
4916340,False,6,0.86,family_friendly,False
15180279,False,2,0.94,artsy,False
19596319,False,1,0.97,artsy,True
7661020,False,6,0.73,quiet_residential,False
16134654,False,4,0.66,artsy,False
21411685,True,1,0.72,trendy,True
19136267,False,3,0.57,trendy,True
7746019,False,1,0.99,unknown,False
21664152,False,2,0.82,artsy,True
763962,False,8,0.91,artsy,True
9261392,False,5,0.99,family_friendly,False
13911123,False,5,0.92,artsy,True
6373582,False,6,0.62,unknown,False
17938933,False,4,0.44,trendy,False
51572,False,7,0.88,trendy,False
13050,False,7,0.88,artsy,False
4824310,False,4,0.85,trendy,True
3311830,False,8,0.84,quiet_residential,True
20708173,False,1,0.8,artsy,False
20070187,False,4,0.99,artsy,False
12130236,False,6,0.87,unknown,True
18540170,False,2,0.96,quiet_residential,True
12973363,False,3,0.9,trendy,False
16054225,True,1,0.87,upscale,False
13573215,False,8,0.87,bustling_urban,True
20047896,True,11,0.99,trendy,False
17366687,False,1,0.85,upscale,False
7632357,False,1,0.93,upscale,False
11023993,False,4,0.67,bustling_urban,False
6976045,False,5,0.67,family_friendly,False
20362110,False,2,0.33,artsy,False
1960358,False,2,0.68,unknown,False
13528281,True,8,0.99,trendy,True
20804728,False,4,0.74,upscale,False
12446715,False,7,0.8,family_friendly,False
8907901,False,5,0.82,bustling_urban,True
774899,False,4,0.74,trendy,False
14027839,False,2,0.89,artsy,True
16238779,False,1,0.99,trendy,False
16425205,False,6,0.75,unknown,False
21756742,True,2,0.78,bustling_urban,False
2164707,False,5,0.98,trendy,True
13652411,False,3,0.81,artsy,False
15004858,False,3,0.73,artsy,False
17554190,False,1,0.84,trendy,False
16461964,False,6,0.84,artsy,False
15989115,False,4,0.79,artsy,True
21449185,True,2,0.95,artsy,False
3601739,False,1,0.98,unknown,False
15355243,False,2,0.82,upscale,False
7774167,False,3,0.85,unknown,False
4470011,False,2,0.84,bustling_urban,True
9509369,True,1,0.84,artsy,True
17248324,True,3,0.84,trendy,True
12188768,False,8,0.69,bustling_urban,False
18899149,False,2,0.92,bustling_urban,False
18309885,True,4,0.78,artsy,False
3248010,True,1,0.76,family_friendly,False
550288,False,6,0.75,upscale,True
7823040,False,2,0.77,unknown,False
6767661,False,4,0.79,family_friendly,False
17652552,False,2,0.99,family_friendly,False
7071744,False,2,0.86,family_friendly,False
7573321,False,6,0.89,family_friendly,False
20255693,False,5,0.84,upscale,False
19564384,False,2,0.66,family_friendly,False
13751529,False,3,0.94,family_friendly,True
18033251,False,3,0.93,quiet_residential,False
8689608,False,6,0.73,artsy,True
6729589,False,3,0.83,upscale,True
15868639,False,5,0.82,family_friendly,True
20711743,False,9,0.78,unknown,True
16353851,True,4,0.96,trendy,False
20196942,True,7,0.71,artsy,True
9911083,False,1,0.96,family_friendly,True
15130158,False,7,0.95,unknown,True
1377478,True,1,0.94,upscale,True
4494258,False,5,0.91,artsy,True
20454481,False,8,0.47,artsy,False
22928179,False,1,0.72,unknown,False
3145484,False,4,0.62,artsy,False
4191941,True,5,0.69,quiet_residential,False
4368547,True,3,0.93,unknown,True
13407354,False,3,0.79,bustling_urban,False
19712405,False,2,0.86,quiet_residential,False
5897622,False,2,0.73,trendy,False
12204161,True,5,0.86,upscale,False
17793341,False,3,0.98,upscale,False
20979762,False,6,0.66,upscale,True
18994965,False,2,0.86,family_friendly,False
17957663,False,3,0.7,artsy,False
19333632,True,2,0.88,unknown,False
12806225,False,1,0.72,bustling_urban,True
16063065,False,1,0.91,family_friendly,False
15340854,False,6,0.9,artsy,False
17866455,False,4,0.85,artsy,False
16269161,False,4,0.92,artsy,True
10069586,False,5,0.87,artsy,False
15902909,False,1,0.97,artsy,False
3103596,True,6,0.75,artsy,True
21255532,False,2,0.86,quiet_residential,True
21488111,False,1,0.91,artsy,False
7573103,False,1,0.87,unknown,False
3842694,False,5,0.79,unknown,False
7562785,False,2,0.99,family_friendly,False
18127310,False,3,0.82,artsy,False
12026305,False,6,0.8,artsy,False
4581255,False,3,0.96,quiet_residential,False
9339092,True,8,0.87,quiet_residential,True
4112630,False,7,0.99,bustling_urban,False
19541982,False,7,0.87,artsy,False
27531,False,1,0.92,unknown,True
13239693,False,2,0.9,trendy,False
22088974,False,7,0.65,trendy,False
3583482,False,4,0.85,artsy,True
20422761,False,2,0.87,bustling_urban,True
13129905,False,4,0.93,upscale,False
21426368,False,8,0.79,artsy,False
6836464,False,4,0.62,artsy,False
921570,False,9,0.84,trendy,True
21299488,False,3,0.69,bustling_urban,True
6919971,False,5,0.96,family_friendly,False
7158916,True,3,0.98,unknown,False
11742689,False,1,0.77,trendy,False
23312712,False,8,0.94,artsy,True
14780091,False,2,0.98,artsy,True
16465690,False,2,0.9,trendy,False
671387,False,5,0.84,trendy,True
22862864,False,1,0.95,trendy,False
12760402,True,4,0.67,quiet_residential,False
6586663,False,4,0.66,trendy,False
21629645,False,3,0.71,quiet_residential,True
20758132,False,5,0.91,trendy,False
22304663,False,3,0.84,artsy,True
22769828,False,4,0.85,artsy,True
4053471,False,3,0.91,trendy,False
9987456,True,4,0.91,bustling_urban,False
19014865,True,3,0.69,unknown,False
16040291,False,4,0.69,trendy,False
22153167,True,5,0.43,trendy,False
17029902,False,10,0.92,unknown,True
15158791,True,4,0.85,unknown,False
16285014,True,9,0.75,bustling_urban,False
22307800,False,6,0.99,unknown,False
2277707,True,2,0.71,family_friendly,False
9915508,True,8,0.89,trendy,True
22259170,False,4,0.88,quiet_residential,True
21996094,False,1,0.64,artsy,False
9167889,False,2,0.94,artsy,True
13327345,False,6,0.49,unknown,False
20546407,True,4,0.83,quiet_residential,True
9110077,False,4,0.83,trendy,False
10516526,False,9,0.52,trendy,False
9104995,False,4,0.85,bustling_urban,True
16303301,False,1,0.92,artsy,False
19471352,False,4,0.88,artsy,False
982188,False,3,0.99,trendy,False
15888899,False,3,0.94,unknown,True
9011614,True,8,0.89,artsy,True
18656725,False,1,0.92,bustling_urban,False
22326314,False,3,0.51,quiet_residential,False
13883020,False,7,0.86,artsy,False
17587382,False,4,0.74,artsy,False
15722172,True,2,0.74,bustling_urban,False
4211510,False,8,0.81,unknown,False
7037585,False,4,0.7,bustling_urban,True
21044666,False,6,0.9,upscale,True
14807117,False,2,0.97,unknown,False
10332440,False,6,0.59,quiet_residential,False
8043896,True,2,0.97,quiet_residential,False
1340568,False,11,0.91,quiet_residential,True
3641819,False,7,0.55,trendy,False
4553528,False,6,0.79,trendy,True
17120052,False,2,0.99,trendy,False
8408853,False,6,0.63,trendy,False
15927019,False,1,0.93,artsy,False
414553,False,6,0.78,trendy,False
11827175,False,2,0.99,artsy,True
16352375,False,10,0.97,artsy,False
18841864,False,2,0.91,trendy,False
7545274,False,9,0.99,upscale,False
14773256,True,3,0.78,artsy,False
13545396,True,8,0.72,trendy,False
10021680,False,4,0.9,family_friendly,False
17501131,False,4,0.85,quiet_residential,True
9118958,False,3,0.96,quiet_residential,True
21468070,False,4,0.94,artsy,True
20132821,True,5,0.75,artsy,False
7401506,True,2,0.91,bustling_urban,True
20665530,False,5,0.82,bustling_urban,False
22469367,True,4,0.88,unknown,True
10053934,True,4,0.95,unknown,False
409262,False,16,0.75,artsy,False
11844315,False,6,0.78,artsy,False
9973900,False,3,0.86,artsy,False
3672455,False,4,0.94,family_friendly,False
15019436,False,2,0.94,family_friendly,False
4233006,False,5,0.99,quiet_residential,True
17842115,False,1,0.6,artsy,False
6800274,False,6,0.8,quiet_residential,False
530632,False,6,0.99,artsy,False
16868861,False,1,0.99,quiet_residential,False
9756258,False,5,0.89,family_friendly,False
16520193,False,6,0.81,quiet_residential,False
21673236,True,2,0.9,artsy,False
19986637,False,8,0.72,unknown,False
20045444,False,10,0.83,quiet_residential,False
19759638,False,5,0.99,artsy,False
8608841,False,11,0.81,trendy,False
11526684,False,1,0.88,bustling_urban,False
12949605,False,2,0.83,artsy,False
22225676,True,7,0.86,unknown,False
4936665,True,8,0.78,unknown,False
16401975,False,2,0.9,trendy,False
8030123,False,4,0.97,unknown,False
248871,False,2,0.87,trendy,True
20996474,False,9,0.99,artsy,False
6297613,False,2,0.9,bustling_urban,True
10386341,False,8,0.87,quiet_residential,True
18023482,False,7,0.77,artsy,False
23191545,False,7,0.98,bustling_urban,False
14279748,False,1,0.87,artsy,False
19915657,True,5,0.89,artsy,False
18914857,False,7,0.9,bustling_urban,False
741783,True,1,0.98,trendy,False
19968388,False,5,0.77,quiet_residential,True
9515996,True,4,0.91,upscale,False
13657563,True,7,0.98,bustling_urban,False
13880972,False,1,0.85,bustling_urban,True
4063357,False,4,0.94,artsy,True
22481259,True,2,0.87,trendy,True
13494825,False,4,0.99,artsy,False
16912640,True,7,0.88,artsy,True
20641793,True,6,0.95,unknown,False
9589030,False,4,0.84,artsy,True
21239864,False,1,0.64,unknown,False
10068386,False,4,0.75,quiet_residential,False
482365,False,9,0.98,bustling_urban,False
12953158,False,9,0.77,bustling_urban,False
17495862,False,1,0.67,artsy,False
498859,False,7,0.92,unknown,True
18059112,False,2,0.91,artsy,False
4217642,True,7,0.84,trendy,False
8532763,False,2,0.68,upscale,True
5288376,False,1,0.74,family_friendly,True
530074,False,3,0.75,quiet_residential,True
21009395,False,4,0.84,artsy,True
16113712,False,4,0.73,bustling_urban,False
13217943,False,6,0.72,family_friendly,True
1919647,False,7,0.67,trendy,False
112359,False,1,0.82,upscale,False
14843072,False,4,0.9,family_friendly,False
18180908,False,4,0.97,trendy,False
3616003,False,7,0.99,quiet_residential,True
4173751,False,5,0.99,artsy,False
9480841,True,8,0.79,bustling_urban,False
16482311,True,9,0.63,artsy,False
6373790,False,7,0.86,family_friendly,False
7917779,False,13,0.89,family_friendly,False
18671690,False,1,0.93,trendy,False
20769188,False,7,0.84,unknown,False
163627,True,3,0.99,trendy,True
225926,False,1,0.87,trendy,False
16662012,False,3,0.96,bustling_urban,True
18224659,False,12,0.72,artsy,False
21664802,False,4,0.99,unknown,False
20271739,True,2,0.88,unknown,True
2373238,False,3,0.88,bustling_urban,False
16336638,False,7,0.93,artsy,False
9451784,False,8,0.93,trendy,True
19502320,False,4,0.92,trendy,False
19019506,False,5,0.75,bustling_urban,False
3206224,False,1,0.8,artsy,False
19209474,True,4,0.83,family_friendly,False
14538224,False,9,0.92,quiet_residential,False
41386,False,5,0.59,artsy,True
15149261,False,1,0.88,artsy,False
20933335,False,7,0.79,artsy,False
437352,False,6,0.9,family_friendly,True
21177575,False,2,0.81,quiet_residential,True
6450252,False,5,0.73,trendy,False
21028892,False,4,0.86,quiet_residential,False
6853661,False,9,0.98,trendy,True
4481694,True,6,0.99,artsy,True
159749,False,3,0.88,artsy,False
21738540,False,6,0.95,unknown,False
1665498,False,3,0.8,quiet_residential,False
3652230,False,4,0.69,unknown,False
4951402,False,2,0.87,family_friendly,True
1346003,False,11,0.89,trendy,False
16312536,False,1,0.89,quiet_residential,False
893853,False,5,0.8,unknown,False
16965509,True,3,0.73,trendy,True
11675817,False,5,0.73,bustling_urban,False
18476474,False,8,0.85,artsy,False
21711746,False,5,0.91,quiet_residential,False
598254,False,4,0.89,trendy,False
21212740,False,5,0.78,trendy,True
9696974,False,3,0.92,artsy,False
9475176,True,19,0.94,bustling_urban,False
4445185,False,3,0.95,artsy,False
11441138,True,4,0.85,family_friendly,True
21947039,False,3,0.6,bustling_urban,False
8941082,False,5,0.71,family_friendly,False
16148522,True,3,0.92,trendy,True
18124558,False,4,0.86,quiet_residential,True
23363336,True,1,0.98,family_friendly,True
8036849,True,1,0.56,bustling_urban,True
8630560,False,2,0.89,family_friendly,False
21118935,True,6,0.89,upscale,True
6864956,False,1,0.83,quiet_residential,False
18107876,False,2,0.98,unknown,False
10435862,False,4,0.9,unknown,False
15806629,False,5,0.69,unknown,False
1307228,False,3,0.49,artsy,False
17889795,False,8,0.88,upscale,False
6676250,False,4,0.85,artsy,False
11775347,False,13,0.76,bustling_urban,False
20896952,False,3,0.84,artsy,False
18766795,True,3,0.91,unknown,False
9168809,False,3,0.56,artsy,False
11370207,False,1,0.81,artsy,True
19362117,True,5,0.63,artsy,False
12145578,False,1,0.66,quiet_residential,False
17545123,False,2,0.94,quiet_residential,True
21453736,False,6,0.99,upscale,False
9990448,False,2,0.95,family_friendly,False
10155003,True,5,0.99,trendy,False
9445593,True,5,0.85,upscale,False
4430774,False,7,0.62,bustling_urban,True
686373,False,6,0.8,family_friendly,False
3210405,True,9,0.88,unknown,False
7560654,False,6,0.82,quiet_residential,True
4160117,False,4,0.85,unknown,False
7359313,True,2,0.92,unknown,False
13250230,False,3,0.78,upscale,False
1097673,False,3,0.59,quiet_residential,False
4906823,True,5,0.72,artsy,False
20975716,False,4,0.91,quiet_residential,False
544324,True,6,0.95,trendy,True
6601194,False,1,0.82,artsy,False
11357688,False,2,0.49,artsy,False
20619757,False,11,0.77,artsy,False
5949599,True,2,0.89,family_friendly,False
21926432,False,7,0.89,unknown,True
14586448,True,15,0.8,quiet_residential,True
3717749,False,6,0.8,quiet_residential,True
15885355,True,1,0.92,family_friendly,False
9689359,False,4,0.75,unknown,False
7345270,False,3,0.8,quiet_residential,True
15819532,False,1,0.94,quiet_residential,False
21124150,False,5,0.85,unknown,False
9314139,False,5,0.7,upscale,False
921585,True,7,0.73,artsy,False
15470951,False,1,0.99,unknown,True
6237175,True,9,0.84,artsy,False
16470381,True,4,0.88,artsy,False
11292338,False,5,0.86,artsy,False
12871708,False,1,0.78,quiet_residential,True
8623922,False,9,0.77,quiet_residential,True
1347847,False,9,0.93,artsy,True
2823912,True,10,0.8,quiet_residential,False
2922197,False,3,0.83,trendy,True
12000617,False,3,0.61,artsy,False
5534660,False,4,0.55,trendy,True
16959655,False,7,0.94,trendy,True
15296055,False,6,0.53,artsy,True
2088918,False,3,0.88,trendy,False
12972783,False,3,0.94,unknown,False
5381943,False,7,0.93,upscale,False
18753645,False,9,0.99,trendy,False
5264560,False,8,0.87,artsy,False
22744855,False,1,0.64,unknown,True
12830905,False,2,0.89,artsy,False
10685403,False,3,0.97,artsy,False
10156314,False,3,0.94,unknown,False
15598367,False,4,0.99,family_friendly,False
3272610,True,6,0.89,artsy,False
16160189,False,2,0.85,trendy,False
21809773,False,10,0.74,quiet_residential,False
19239928,False,1,0.92,upscale,True
9441532,False,3,0.79,bustling_urban,False
18949153,False,2,0.99,unknown,False
17434184,True,4,0.92,artsy,False
11677489,False,2,0.85,bustling_urban,True
20032519,False,3,0.78,trendy,False
10592845,True,4,0.66,artsy,False
5153123,True,2,0.69,bustling_urban,False
23059484,False,1,0.86,upscale,True
1967839,False,4,0.92,family_friendly,False
20698073,False,10,0.99,trendy,False
819239,False,3,0.98,bustling_urban,False
1444924,False,5,0.87,quiet_residential,False
19160504,False,4,0.84,trendy,True
8879913,False,3,0.92,trendy,True
7698070,False,4,0.94,artsy,False
15135244,False,13,0.9,family_friendly,False
10049335,False,7,0.81,trendy,True
